"price","airline","Origin","Destination","DepartureDate","ReturnDate","ScrapeDate","nbr_trials","Journey","TravelDates","DaysBeforeDeparture"
7003,NA,"BKK","LON",2019-02-02,2019-02-08,2019-01-26,1,"BKK-LON","2019-02-02-2019-02-08",7
6808,NA,"BKK","LON",2019-02-02,2019-02-09,2019-01-20,1,"BKK-LON","2019-02-02-2019-02-09",13
6808,NA,"BKK","LON",2019-02-02,2019-02-09,2019-01-21,1,"BKK-LON","2019-02-02-2019-02-09",12
7067,NA,"BKK","LON",2019-02-02,2019-02-09,2019-01-22,1,"BKK-LON","2019-02-02-2019-02-09",11
7180,NA,"BKK","LON",2019-02-02,2019-02-09,2019-01-23,1,"BKK-LON","2019-02-02-2019-02-09",10
7043,NA,"BKK","LON",2019-02-02,2019-02-09,2019-01-24,1,"BKK-LON","2019-02-02-2019-02-09",9
7201,NA,"BKK","LON",2019-02-02,2019-02-09,2019-01-25,2,"BKK-LON","2019-02-02-2019-02-09",8
7003,NA,"BKK","LON",2019-02-02,2019-02-09,2019-01-26,1,"BKK-LON","2019-02-02-2019-02-09",7
6794,NA,"BKK","LON",2019-02-03,2019-02-08,2019-01-20,1,"BKK-LON","2019-02-03-2019-02-08",14
6794,NA,"BKK","LON",2019-02-03,2019-02-08,2019-01-21,1,"BKK-LON","2019-02-03-2019-02-08",13
6808,NA,"BKK","LON",2019-02-03,2019-02-08,2019-01-22,1,"BKK-LON","2019-02-03-2019-02-08",12
6788,NA,"BKK","LON",2019-02-03,2019-02-08,2019-01-23,1,"BKK-LON","2019-02-03-2019-02-08",11
6799,NA,"BKK","LON",2019-02-03,2019-02-08,2019-01-24,1,"BKK-LON","2019-02-03-2019-02-08",10
6805,NA,"BKK","LON",2019-02-03,2019-02-08,2019-01-25,1,"BKK-LON","2019-02-03-2019-02-08",9
6837,NA,"BKK","LON",2019-02-03,2019-02-08,2019-01-26,1,"BKK-LON","2019-02-03-2019-02-08",8
7142,NA,"BKK","LON",2019-02-03,2019-02-08,2019-01-27,1,"BKK-LON","2019-02-03-2019-02-08",7
6212,NA,"BKK","LON",2019-02-03,2019-02-09,2019-01-20,1,"BKK-LON","2019-02-03-2019-02-09",14
6212,NA,"BKK","LON",2019-02-03,2019-02-09,2019-01-21,1,"BKK-LON","2019-02-03-2019-02-09",13
6441,NA,"BKK","LON",2019-02-03,2019-02-09,2019-01-22,1,"BKK-LON","2019-02-03-2019-02-09",12
6419,NA,"BKK","LON",2019-02-03,2019-02-09,2019-01-23,1,"BKK-LON","2019-02-03-2019-02-09",11
6428,NA,"BKK","LON",2019-02-03,2019-02-09,2019-01-24,1,"BKK-LON","2019-02-03-2019-02-09",10
6438,NA,"BKK","LON",2019-02-03,2019-02-09,2019-01-25,1,"BKK-LON","2019-02-03-2019-02-09",9
6469,NA,"BKK","LON",2019-02-03,2019-02-09,2019-01-26,1,"BKK-LON","2019-02-03-2019-02-09",8
6469,NA,"BKK","LON",2019-02-03,2019-02-09,2019-01-27,1,"BKK-LON","2019-02-03-2019-02-09",7
6165,NA,"BKK","LON",2019-02-03,2019-02-10,2019-01-20,1,"BKK-LON","2019-02-03-2019-02-10",14
6165,NA,"BKK","LON",2019-02-03,2019-02-10,2019-01-21,1,"BKK-LON","2019-02-03-2019-02-10",13
6393,NA,"BKK","LON",2019-02-03,2019-02-10,2019-01-22,1,"BKK-LON","2019-02-03-2019-02-10",12
6370,NA,"BKK","LON",2019-02-03,2019-02-10,2019-01-23,1,"BKK-LON","2019-02-03-2019-02-10",11
6380,NA,"BKK","LON",2019-02-03,2019-02-10,2019-01-24,1,"BKK-LON","2019-02-03-2019-02-10",10
6390,NA,"BKK","LON",2019-02-03,2019-02-10,2019-01-25,1,"BKK-LON","2019-02-03-2019-02-10",9
6420,NA,"BKK","LON",2019-02-03,2019-02-10,2019-01-26,1,"BKK-LON","2019-02-03-2019-02-10",8
6420,NA,"BKK","LON",2019-02-03,2019-02-10,2019-01-27,1,"BKK-LON","2019-02-03-2019-02-10",7
6212,NA,"BKK","LON",2019-02-04,2019-02-09,2019-01-20,1,"BKK-LON","2019-02-04-2019-02-09",15
6212,NA,"BKK","LON",2019-02-04,2019-02-09,2019-01-21,1,"BKK-LON","2019-02-04-2019-02-09",14
6225,NA,"BKK","LON",2019-02-04,2019-02-09,2019-01-22,1,"BKK-LON","2019-02-04-2019-02-09",13
6204,NA,"BKK","LON",2019-02-04,2019-02-09,2019-01-23,1,"BKK-LON","2019-02-04-2019-02-09",12
6214,NA,"BKK","LON",2019-02-04,2019-02-09,2019-01-24,1,"BKK-LON","2019-02-04-2019-02-09",11
6223,NA,"BKK","LON",2019-02-04,2019-02-09,2019-01-25,1,"BKK-LON","2019-02-04-2019-02-09",10
6253,NA,"BKK","LON",2019-02-04,2019-02-09,2019-01-26,1,"BKK-LON","2019-02-04-2019-02-09",9
6253,NA,"BKK","LON",2019-02-04,2019-02-09,2019-01-27,1,"BKK-LON","2019-02-04-2019-02-09",8
6165,NA,"BKK","LON",2019-02-04,2019-02-10,2019-01-20,1,"BKK-LON","2019-02-04-2019-02-10",15
6165,NA,"BKK","LON",2019-02-04,2019-02-10,2019-01-21,1,"BKK-LON","2019-02-04-2019-02-10",14
6178,NA,"BKK","LON",2019-02-04,2019-02-10,2019-01-22,1,"BKK-LON","2019-02-04-2019-02-10",13
6157,NA,"BKK","LON",2019-02-04,2019-02-10,2019-01-23,1,"BKK-LON","2019-02-04-2019-02-10",12
6167,NA,"BKK","LON",2019-02-04,2019-02-10,2019-01-24,1,"BKK-LON","2019-02-04-2019-02-10",11
6176,NA,"BKK","LON",2019-02-04,2019-02-10,2019-01-25,1,"BKK-LON","2019-02-04-2019-02-10",10
6205,NA,"BKK","LON",2019-02-04,2019-02-10,2019-01-26,1,"BKK-LON","2019-02-04-2019-02-10",9
6205,NA,"BKK","LON",2019-02-04,2019-02-10,2019-01-27,1,"BKK-LON","2019-02-04-2019-02-10",8
6523,NA,"BKK","LON",2019-02-04,2019-02-11,2019-01-21,1,"BKK-LON","2019-02-04-2019-02-11",14
6539,NA,"BKK","LON",2019-02-04,2019-02-11,2019-01-22,1,"BKK-LON","2019-02-04-2019-02-11",13
6516,NA,"BKK","LON",2019-02-04,2019-02-11,2019-01-23,1,"BKK-LON","2019-02-04-2019-02-11",12
6526,NA,"BKK","LON",2019-02-04,2019-02-11,2019-01-24,1,"BKK-LON","2019-02-04-2019-02-11",11
6523,NA,"BKK","LON",2019-02-04,2019-02-11,2019-01-25,1,"BKK-LON","2019-02-04-2019-02-11",10
6561,NA,"BKK","LON",2019-02-04,2019-02-11,2019-01-26,1,"BKK-LON","2019-02-04-2019-02-11",9
6558,NA,"BKK","LON",2019-02-04,2019-02-11,2019-01-27,1,"BKK-LON","2019-02-04-2019-02-11",8
6665,NA,"BKK","LON",2019-02-05,2019-02-10,2019-01-20,1,"BKK-LON","2019-02-05-2019-02-10",16
6527,NA,"BKK","LON",2019-02-05,2019-02-10,2019-01-21,1,"BKK-LON","2019-02-05-2019-02-10",15
6682,NA,"BKK","LON",2019-02-05,2019-02-10,2019-01-22,1,"BKK-LON","2019-02-05-2019-02-10",14
6658,NA,"BKK","LON",2019-02-05,2019-02-10,2019-01-23,1,"BKK-LON","2019-02-05-2019-02-10",13
6668,NA,"BKK","LON",2019-02-05,2019-02-10,2019-01-24,1,"BKK-LON","2019-02-05-2019-02-10",12
6536,NA,"BKK","LON",2019-02-05,2019-02-10,2019-01-25,1,"BKK-LON","2019-02-05-2019-02-10",11
6704,NA,"BKK","LON",2019-02-05,2019-02-10,2019-01-26,1,"BKK-LON","2019-02-05-2019-02-10",10
6704,NA,"BKK","LON",2019-02-05,2019-02-10,2019-01-27,1,"BKK-LON","2019-02-05-2019-02-10",9
6744,NA,"BKK","LON",2019-02-05,2019-02-10,2019-01-29,1,"BKK-LON","2019-02-05-2019-02-10",7
6523,NA,"BKK","LON",2019-02-05,2019-02-11,2019-01-21,1,"BKK-LON","2019-02-05-2019-02-11",15
6539,NA,"BKK","LON",2019-02-05,2019-02-11,2019-01-22,1,"BKK-LON","2019-02-05-2019-02-11",14
6516,NA,"BKK","LON",2019-02-05,2019-02-11,2019-01-23,1,"BKK-LON","2019-02-05-2019-02-11",13
6526,NA,"BKK","LON",2019-02-05,2019-02-11,2019-01-24,1,"BKK-LON","2019-02-05-2019-02-11",12
6533,NA,"BKK","LON",2019-02-05,2019-02-11,2019-01-25,1,"BKK-LON","2019-02-05-2019-02-11",11
6561,NA,"BKK","LON",2019-02-05,2019-02-11,2019-01-26,1,"BKK-LON","2019-02-05-2019-02-11",10
6561,NA,"BKK","LON",2019-02-05,2019-02-11,2019-01-27,1,"BKK-LON","2019-02-05-2019-02-11",9
6599,NA,"BKK","LON",2019-02-05,2019-02-11,2019-01-29,1,"BKK-LON","2019-02-05-2019-02-11",7
6516,NA,"BKK","LON",2019-02-05,2019-02-12,2019-01-23,1,"BKK-LON","2019-02-05-2019-02-12",13
6526,NA,"BKK","LON",2019-02-05,2019-02-12,2019-01-24,1,"BKK-LON","2019-02-05-2019-02-12",12
6128,NA,"BKK","LON",2019-02-05,2019-02-12,2019-01-25,1,"BKK-LON","2019-02-05-2019-02-12",11
6575,NA,"BKK","LON",2019-02-05,2019-02-12,2019-01-26,1,"BKK-LON","2019-02-05-2019-02-12",10
6717,NA,"BKK","LON",2019-02-05,2019-02-12,2019-01-27,1,"BKK-LON","2019-02-05-2019-02-12",9
6599,NA,"BKK","LON",2019-02-05,2019-02-12,2019-01-29,1,"BKK-LON","2019-02-05-2019-02-12",7
6523,NA,"BKK","LON",2019-02-06,2019-02-11,2019-01-21,1,"BKK-LON","2019-02-06-2019-02-11",16
6539,NA,"BKK","LON",2019-02-06,2019-02-11,2019-01-22,1,"BKK-LON","2019-02-06-2019-02-11",15
6516,NA,"BKK","LON",2019-02-06,2019-02-11,2019-01-23,1,"BKK-LON","2019-02-06-2019-02-11",14
6526,NA,"BKK","LON",2019-02-06,2019-02-11,2019-01-24,1,"BKK-LON","2019-02-06-2019-02-11",13
6533,NA,"BKK","LON",2019-02-06,2019-02-11,2019-01-25,1,"BKK-LON","2019-02-06-2019-02-11",12
6561,NA,"BKK","LON",2019-02-06,2019-02-11,2019-01-26,1,"BKK-LON","2019-02-06-2019-02-11",11
6561,NA,"BKK","LON",2019-02-06,2019-02-11,2019-01-27,1,"BKK-LON","2019-02-06-2019-02-11",10
6599,NA,"BKK","LON",2019-02-06,2019-02-11,2019-01-29,1,"BKK-LON","2019-02-06-2019-02-11",8
6579,NA,"BKK","LON",2019-02-06,2019-02-11,2019-01-30,1,"BKK-LON","2019-02-06-2019-02-11",7
6516,NA,"BKK","LON",2019-02-06,2019-02-12,2019-01-23,1,"BKK-LON","2019-02-06-2019-02-12",14
6526,NA,"BKK","LON",2019-02-06,2019-02-12,2019-01-24,1,"BKK-LON","2019-02-06-2019-02-12",13
6684,NA,"BKK","LON",2019-02-06,2019-02-12,2019-01-25,1,"BKK-LON","2019-02-06-2019-02-12",12
6575,NA,"BKK","LON",2019-02-06,2019-02-12,2019-01-26,1,"BKK-LON","2019-02-06-2019-02-12",11
6575,NA,"BKK","LON",2019-02-06,2019-02-12,2019-01-27,1,"BKK-LON","2019-02-06-2019-02-12",10
6844,NA,"BKK","LON",2019-02-06,2019-02-12,2019-01-29,1,"BKK-LON","2019-02-06-2019-02-12",8
6822,NA,"BKK","LON",2019-02-06,2019-02-12,2019-01-30,1,"BKK-LON","2019-02-06-2019-02-12",7
6788,NA,"BKK","LON",2019-02-06,2019-02-13,2019-01-23,1,"BKK-LON","2019-02-06-2019-02-13",14
6893,NA,"BKK","LON",2019-02-06,2019-02-13,2019-01-24,1,"BKK-LON","2019-02-06-2019-02-13",13
6909,NA,"BKK","LON",2019-02-06,2019-02-13,2019-01-25,1,"BKK-LON","2019-02-06-2019-02-13",12
6718,NA,"BKK","LON",2019-02-06,2019-02-13,2019-01-26,1,"BKK-LON","2019-02-06-2019-02-13",11
6718,NA,"BKK","LON",2019-02-06,2019-02-13,2019-01-27,1,"BKK-LON","2019-02-06-2019-02-13",10
6621,NA,"BKK","LON",2019-02-06,2019-02-13,2019-01-29,1,"BKK-LON","2019-02-06-2019-02-13",8
6856,NA,"BKK","LON",2019-02-06,2019-02-13,2019-01-30,1,"BKK-LON","2019-02-06-2019-02-13",7
6516,NA,"BKK","LON",2019-02-07,2019-02-12,2019-01-23,1,"BKK-LON","2019-02-07-2019-02-12",15
6526,NA,"BKK","LON",2019-02-07,2019-02-12,2019-01-24,1,"BKK-LON","2019-02-07-2019-02-12",14
6684,NA,"BKK","LON",2019-02-07,2019-02-12,2019-01-25,1,"BKK-LON","2019-02-07-2019-02-12",13
6717,NA,"BKK","LON",2019-02-07,2019-02-12,2019-01-26,1,"BKK-LON","2019-02-07-2019-02-12",12
5944,NA,"BKK","LON",2019-02-07,2019-02-12,2019-01-27,1,"BKK-LON","2019-02-07-2019-02-12",11
6599,NA,"BKK","LON",2019-02-07,2019-02-12,2019-01-29,1,"BKK-LON","2019-02-07-2019-02-12",9
6822,NA,"BKK","LON",2019-02-07,2019-02-12,2019-01-30,1,"BKK-LON","2019-02-07-2019-02-12",8
7160,NA,"BKK","LON",2019-02-07,2019-02-12,2019-01-31,1,"BKK-LON","2019-02-07-2019-02-12",7
6788,NA,"BKK","LON",2019-02-07,2019-02-13,2019-01-23,1,"BKK-LON","2019-02-07-2019-02-13",15
6900,NA,"BKK","LON",2019-02-07,2019-02-13,2019-01-24,1,"BKK-LON","2019-02-07-2019-02-13",14
6910,NA,"BKK","LON",2019-02-07,2019-02-13,2019-01-25,1,"BKK-LON","2019-02-07-2019-02-13",13
6860,NA,"BKK","LON",2019-02-07,2019-02-13,2019-01-26,1,"BKK-LON","2019-02-07-2019-02-13",12
6837,NA,"BKK","LON",2019-02-07,2019-02-13,2019-01-27,1,"BKK-LON","2019-02-07-2019-02-13",11
6990,NA,"BKK","LON",2019-02-07,2019-02-13,2019-01-29,1,"BKK-LON","2019-02-07-2019-02-13",9
6969,NA,"BKK","LON",2019-02-07,2019-02-13,2019-01-30,1,"BKK-LON","2019-02-07-2019-02-13",8
7258,NA,"BKK","LON",2019-02-07,2019-02-13,2019-01-31,1,"BKK-LON","2019-02-07-2019-02-13",7
6874,NA,"BKK","LON",2019-02-07,2019-02-14,2019-01-24,1,"BKK-LON","2019-02-07-2019-02-14",14
6916,NA,"BKK","LON",2019-02-07,2019-02-14,2019-01-25,1,"BKK-LON","2019-02-07-2019-02-14",13
7145,NA,"BKK","LON",2019-02-07,2019-02-14,2019-01-26,1,"BKK-LON","2019-02-07-2019-02-14",12
7009,NA,"BKK","LON",2019-02-07,2019-02-14,2019-01-27,1,"BKK-LON","2019-02-07-2019-02-14",11
7302,NA,"BKK","LON",2019-02-07,2019-02-14,2019-01-29,1,"BKK-LON","2019-02-07-2019-02-14",9
7457,NA,"BKK","LON",2019-02-07,2019-02-14,2019-01-30,1,"BKK-LON","2019-02-07-2019-02-14",8
7672,NA,"BKK","LON",2019-02-07,2019-02-14,2019-01-31,1,"BKK-LON","2019-02-07-2019-02-14",7
6655,NA,"BKK","LON",2019-02-08,2019-02-13,2019-01-23,1,"BKK-LON","2019-02-08-2019-02-13",16
6853,NA,"BKK","LON",2019-02-08,2019-02-13,2019-01-24,1,"BKK-LON","2019-02-08-2019-02-13",15
6864,NA,"BKK","LON",2019-02-08,2019-02-13,2019-01-25,1,"BKK-LON","2019-02-08-2019-02-13",14
6940,NA,"BKK","LON",2019-02-08,2019-02-13,2019-01-26,1,"BKK-LON","2019-02-08-2019-02-13",13
6940,NA,"BKK","LON",2019-02-08,2019-02-13,2019-01-27,1,"BKK-LON","2019-02-08-2019-02-13",12
7135,NA,"BKK","LON",2019-02-08,2019-02-13,2019-01-29,1,"BKK-LON","2019-02-08-2019-02-13",10
7007,NA,"BKK","LON",2019-02-08,2019-02-13,2019-01-30,1,"BKK-LON","2019-02-08-2019-02-13",9
7258,NA,"BKK","LON",2019-02-08,2019-02-13,2019-01-31,1,"BKK-LON","2019-02-08-2019-02-13",8
7211,NA,"BKK","LON",2019-02-08,2019-02-13,2019-02-01,1,"BKK-LON","2019-02-08-2019-02-13",7
6900,NA,"BKK","LON",2019-02-08,2019-02-14,2019-01-24,1,"BKK-LON","2019-02-08-2019-02-14",15
7058,NA,"BKK","LON",2019-02-08,2019-02-14,2019-01-25,1,"BKK-LON","2019-02-08-2019-02-14",14
7145,NA,"BKK","LON",2019-02-08,2019-02-14,2019-01-26,1,"BKK-LON","2019-02-08-2019-02-14",13
7145,NA,"BKK","LON",2019-02-08,2019-02-14,2019-01-27,1,"BKK-LON","2019-02-08-2019-02-14",12
7445,NA,"BKK","LON",2019-02-08,2019-02-14,2019-01-29,1,"BKK-LON","2019-02-08-2019-02-14",10
7457,NA,"BKK","LON",2019-02-08,2019-02-14,2019-01-30,1,"BKK-LON","2019-02-08-2019-02-14",9
7809,NA,"BKK","LON",2019-02-08,2019-02-14,2019-01-31,1,"BKK-LON","2019-02-08-2019-02-14",8
7545,NA,"BKK","LON",2019-02-08,2019-02-14,2019-02-01,1,"BKK-LON","2019-02-08-2019-02-14",7
7268,NA,"BKK","LON",2019-02-08,2019-02-15,2019-01-25,1,"BKK-LON","2019-02-08-2019-02-15",14
7302,NA,"BKK","LON",2019-02-08,2019-02-15,2019-01-26,1,"BKK-LON","2019-02-08-2019-02-15",13
7365,NA,"BKK","LON",2019-02-08,2019-02-15,2019-01-27,1,"BKK-LON","2019-02-08-2019-02-15",12
7343,NA,"BKK","LON",2019-02-08,2019-02-15,2019-01-29,1,"BKK-LON","2019-02-08-2019-02-15",10
7664,NA,"BKK","LON",2019-02-08,2019-02-15,2019-01-30,1,"BKK-LON","2019-02-08-2019-02-15",9
7821,NA,"BKK","LON",2019-02-08,2019-02-15,2019-01-31,1,"BKK-LON","2019-02-08-2019-02-15",8
7476,NA,"BKK","LON",2019-02-08,2019-02-15,2019-02-01,1,"BKK-LON","2019-02-08-2019-02-15",7
6730,NA,"BKK","LON",2019-02-09,2019-02-14,2019-01-24,1,"BKK-LON","2019-02-09-2019-02-14",16
6738,NA,"BKK","LON",2019-02-09,2019-02-14,2019-01-25,1,"BKK-LON","2019-02-09-2019-02-14",15
6766,NA,"BKK","LON",2019-02-09,2019-02-14,2019-01-26,1,"BKK-LON","2019-02-09-2019-02-14",14
6766,NA,"BKK","LON",2019-02-09,2019-02-14,2019-01-27,1,"BKK-LON","2019-02-09-2019-02-14",13
6804,NA,"BKK","LON",2019-02-09,2019-02-14,2019-01-29,1,"BKK-LON","2019-02-09-2019-02-14",11
6793,NA,"BKK","LON",2019-02-09,2019-02-14,2019-01-30,1,"BKK-LON","2019-02-09-2019-02-14",10
7023,NA,"BKK","LON",2019-02-09,2019-02-14,2019-01-31,1,"BKK-LON","2019-02-09-2019-02-14",9
7690,NA,"BKK","LON",2019-02-09,2019-02-14,2019-02-01,1,"BKK-LON","2019-02-09-2019-02-14",8
6973,NA,"BKK","LON",2019-02-09,2019-02-15,2019-01-25,1,"BKK-LON","2019-02-09-2019-02-15",15
7003,NA,"BKK","LON",2019-02-09,2019-02-15,2019-01-26,1,"BKK-LON","2019-02-09-2019-02-15",14
6980,NA,"BKK","LON",2019-02-09,2019-02-15,2019-01-27,1,"BKK-LON","2019-02-09-2019-02-15",13
7043,NA,"BKK","LON",2019-02-09,2019-02-15,2019-01-29,1,"BKK-LON","2019-02-09-2019-02-15",11
7031,NA,"BKK","LON",2019-02-09,2019-02-15,2019-01-30,1,"BKK-LON","2019-02-09-2019-02-15",10
7035,NA,"BKK","LON",2019-02-09,2019-02-15,2019-01-31,1,"BKK-LON","2019-02-09-2019-02-15",9
7621,NA,"BKK","LON",2019-02-09,2019-02-15,2019-02-01,1,"BKK-LON","2019-02-09-2019-02-15",8
7003,NA,"BKK","LON",2019-02-09,2019-02-16,2019-01-26,1,"BKK-LON","2019-02-09-2019-02-16",14
7003,NA,"BKK","LON",2019-02-09,2019-02-16,2019-01-27,1,"BKK-LON","2019-02-09-2019-02-16",13
7043,NA,"BKK","LON",2019-02-09,2019-02-16,2019-01-29,1,"BKK-LON","2019-02-09-2019-02-16",11
7031,NA,"BKK","LON",2019-02-09,2019-02-16,2019-01-30,1,"BKK-LON","2019-02-09-2019-02-16",10
7035,NA,"BKK","LON",2019-02-09,2019-02-16,2019-01-31,1,"BKK-LON","2019-02-09-2019-02-16",9
7835,NA,"BKK","LON",2019-02-09,2019-02-16,2019-02-01,1,"BKK-LON","2019-02-09-2019-02-16",8
7268,NA,"BKK","LON",2019-02-10,2019-02-15,2019-01-25,1,"BKK-LON","2019-02-10-2019-02-15",16
7302,NA,"BKK","LON",2019-02-10,2019-02-15,2019-01-26,1,"BKK-LON","2019-02-10-2019-02-15",15
7302,NA,"BKK","LON",2019-02-10,2019-02-15,2019-01-27,1,"BKK-LON","2019-02-10-2019-02-15",14
7333,NA,"BKK","LON",2019-02-10,2019-02-15,2019-01-29,1,"BKK-LON","2019-02-10-2019-02-15",12
7313,NA,"BKK","LON",2019-02-10,2019-02-15,2019-01-30,1,"BKK-LON","2019-02-10-2019-02-15",11
7319,NA,"BKK","LON",2019-02-10,2019-02-15,2019-01-31,1,"BKK-LON","2019-02-10-2019-02-15",10
7476,NA,"BKK","LON",2019-02-10,2019-02-15,2019-02-01,1,"BKK-LON","2019-02-10-2019-02-15",9
7476,NA,"BKK","LON",2019-02-10,2019-02-16,2019-01-26,1,"BKK-LON","2019-02-10-2019-02-16",15
7474,NA,"BKK","LON",2019-02-10,2019-02-16,2019-01-27,1,"BKK-LON","2019-02-10-2019-02-16",14
7333,NA,"BKK","LON",2019-02-10,2019-02-16,2019-01-29,1,"BKK-LON","2019-02-10-2019-02-16",12
7313,NA,"BKK","LON",2019-02-10,2019-02-16,2019-01-30,1,"BKK-LON","2019-02-10-2019-02-16",11
7319,NA,"BKK","LON",2019-02-10,2019-02-16,2019-01-31,1,"BKK-LON","2019-02-10-2019-02-16",10
7690,NA,"BKK","LON",2019-02-10,2019-02-16,2019-02-01,1,"BKK-LON","2019-02-10-2019-02-16",9
6205,NA,"BKK","LON",2019-02-10,2019-02-17,2019-01-27,1,"BKK-LON","2019-02-10-2019-02-17",14
6248,NA,"BKK","LON",2019-02-10,2019-02-17,2019-01-29,1,"BKK-LON","2019-02-10-2019-02-17",12
6231,NA,"BKK","LON",2019-02-10,2019-02-17,2019-01-30,1,"BKK-LON","2019-02-10-2019-02-17",11
6234,NA,"BKK","LON",2019-02-10,2019-02-17,2019-01-31,1,"BKK-LON","2019-02-10-2019-02-17",10
6243,NA,"BKK","LON",2019-02-10,2019-02-17,2019-02-01,1,"BKK-LON","2019-02-10-2019-02-17",9
7476,NA,"BKK","LON",2019-02-11,2019-02-16,2019-01-26,1,"BKK-LON","2019-02-11-2019-02-16",16
7009,NA,"BKK","LON",2019-02-11,2019-02-16,2019-01-27,1,"BKK-LON","2019-02-11-2019-02-16",15
7484,NA,"BKK","LON",2019-02-11,2019-02-16,2019-01-29,1,"BKK-LON","2019-02-11-2019-02-16",13
7673,NA,"BKK","LON",2019-02-11,2019-02-16,2019-01-30,1,"BKK-LON","2019-02-11-2019-02-16",12
7821,NA,"BKK","LON",2019-02-11,2019-02-16,2019-01-31,1,"BKK-LON","2019-02-11-2019-02-16",11
7690,NA,"BKK","LON",2019-02-11,2019-02-16,2019-02-01,1,"BKK-LON","2019-02-11-2019-02-16",10
7678,NA,"BKK","LON",2019-02-11,2019-02-16,2019-02-04,1,"BKK-LON","2019-02-11-2019-02-16",7
6205,NA,"BKK","LON",2019-02-11,2019-02-17,2019-01-27,1,"BKK-LON","2019-02-11-2019-02-17",15
6248,NA,"BKK","LON",2019-02-11,2019-02-17,2019-01-29,1,"BKK-LON","2019-02-11-2019-02-17",13
6231,NA,"BKK","LON",2019-02-11,2019-02-17,2019-01-30,1,"BKK-LON","2019-02-11-2019-02-17",12
6234,NA,"BKK","LON",2019-02-11,2019-02-17,2019-01-31,1,"BKK-LON","2019-02-11-2019-02-17",11
6243,NA,"BKK","LON",2019-02-11,2019-02-17,2019-02-01,1,"BKK-LON","2019-02-11-2019-02-17",10
7164,NA,"BKK","LON",2019-02-11,2019-02-17,2019-02-04,1,"BKK-LON","2019-02-11-2019-02-17",7
6790,NA,"BKK","LON",2019-02-11,2019-02-18,2019-01-29,1,"BKK-LON","2019-02-11-2019-02-18",13
6579,NA,"BKK","LON",2019-02-11,2019-02-18,2019-01-30,1,"BKK-LON","2019-02-11-2019-02-18",12
7162,NA,"BKK","LON",2019-02-11,2019-02-18,2019-01-31,1,"BKK-LON","2019-02-11-2019-02-18",11
7013,NA,"BKK","LON",2019-02-11,2019-02-18,2019-02-01,1,"BKK-LON","2019-02-11-2019-02-18",10
7015,NA,"BKK","LON",2019-02-11,2019-02-18,2019-02-04,1,"BKK-LON","2019-02-11-2019-02-18",7
6372,NA,"BKK","LON",2019-02-12,2019-02-17,2019-01-27,1,"BKK-LON","2019-02-12-2019-02-17",16
6744,NA,"BKK","LON",2019-02-12,2019-02-17,2019-01-29,1,"BKK-LON","2019-02-12-2019-02-17",14
6723,NA,"BKK","LON",2019-02-12,2019-02-17,2019-01-30,1,"BKK-LON","2019-02-12-2019-02-17",13
7462,NA,"BKK","LON",2019-02-12,2019-02-17,2019-01-31,1,"BKK-LON","2019-02-12-2019-02-17",12
7518,NA,"BKK","LON",2019-02-12,2019-02-17,2019-02-01,1,"BKK-LON","2019-02-12-2019-02-17",11
7164,NA,"BKK","LON",2019-02-12,2019-02-17,2019-02-04,1,"BKK-LON","2019-02-12-2019-02-17",8
6790,NA,"BKK","LON",2019-02-12,2019-02-18,2019-01-29,1,"BKK-LON","2019-02-12-2019-02-18",14
6579,NA,"BKK","LON",2019-02-12,2019-02-18,2019-01-30,1,"BKK-LON","2019-02-12-2019-02-18",13
7162,NA,"BKK","LON",2019-02-12,2019-02-18,2019-01-31,1,"BKK-LON","2019-02-12-2019-02-18",12
7211,NA,"BKK","LON",2019-02-12,2019-02-18,2019-02-01,1,"BKK-LON","2019-02-12-2019-02-18",11
7194,NA,"BKK","LON",2019-02-12,2019-02-18,2019-02-04,1,"BKK-LON","2019-02-12-2019-02-18",8
6400,NA,"BKK","LON",2019-02-12,2019-02-19,2019-01-29,1,"BKK-LON","2019-02-12-2019-02-19",14
6225,NA,"BKK","LON",2019-02-12,2019-02-19,2019-01-30,1,"BKK-LON","2019-02-12-2019-02-19",13
6992,NA,"BKK","LON",2019-02-12,2019-02-19,2019-01-31,1,"BKK-LON","2019-02-12-2019-02-19",12
7172,NA,"BKK","LON",2019-02-12,2019-02-19,2019-02-01,1,"BKK-LON","2019-02-12-2019-02-19",11
7014,NA,"BKK","LON",2019-02-12,2019-02-19,2019-02-04,1,"BKK-LON","2019-02-12-2019-02-19",8
6790,NA,"BKK","LON",2019-02-13,2019-02-18,2019-01-29,1,"BKK-LON","2019-02-13-2019-02-18",15
6579,NA,"BKK","LON",2019-02-13,2019-02-18,2019-01-30,1,"BKK-LON","2019-02-13-2019-02-18",14
7162,NA,"BKK","LON",2019-02-13,2019-02-18,2019-01-31,1,"BKK-LON","2019-02-13-2019-02-18",13
7211,NA,"BKK","LON",2019-02-13,2019-02-18,2019-02-01,1,"BKK-LON","2019-02-13-2019-02-18",12
7194,NA,"BKK","LON",2019-02-13,2019-02-18,2019-02-04,1,"BKK-LON","2019-02-13-2019-02-18",9
6400,NA,"BKK","LON",2019-02-13,2019-02-19,2019-01-29,1,"BKK-LON","2019-02-13-2019-02-19",15
6225,NA,"BKK","LON",2019-02-13,2019-02-19,2019-01-30,1,"BKK-LON","2019-02-13-2019-02-19",14
